time_stamp,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,latlong
7/22/2016 21:24,338.3,1,1,7/22/2016,2124,Aqua,MODIS,81,6.2,309.9,29.7,D,0,36.4591:-121.9065
7/22/2016 21:24,372.5,1,1,7/22/2016,2124,Aqua,MODIS,100,6.2,316,120.2,D,0,36.4606:-121.8953
7/23/2016 6:50,333.8,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,295.4,142.4,N,0,36.455:-121.8891
7/23/2016 6:50,325.5,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,290.2,97.9,N,0,36.4532:-121.9146
7/23/2016 6:50,332.5,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,293.3,135.7,N,0,36.4692:-121.8902
7/23/2016 6:50,334.1,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,298.1,147.4,N,0,36.4322:-121.8662
7/23/2016 6:50,351.3,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,301.3,276.3,N,0,36.4306:-121.8916
7/23/2016 6:50,335.6,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,295.5,159.2,N,0,36.459:-121.8947
7/23/2016 6:50,329.9,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,292.4,125.4,N,0,36.4732:-121.8966
7/23/2016 6:50,310.6,2.7,1.6,7/23/2016,650,Terra,MODIS,81,6.2,293.6,42.5,N,0,36.4464:-121.8678
7/23/2016 6:50,326.8,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,288.1,113.5,N,3,36.429:-121.9168
7/23/2016 6:50,427,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,311.4,1947.2,N,0,36.4125:-121.8825
7/23/2016 6:50,344.1,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,297,211.9,N,0,36.4284:-121.8596
7/23/2016 6:50,355.5,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,299.7,322,N,0,36.4448:-121.8936
7/23/2016 6:50,370.6,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,303.3,495.8,N,0,36.4266:-121.8855
7/23/2016 6:50,306.5,2.7,1.6,7/23/2016,650,Terra,MODIS,68,6.2,293.1,31.1,N,0,36.4426:-121.8611
7/23/2016 6:50,353.7,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,300.8,300.3,N,0,36.4408:-121.8872
7/23/2016 6:50,304.5,2.7,1.6,7/23/2016,650,Terra,MODIS,60,6.2,291.5,28.7,N,0,36.4607:-121.8679
7/23/2016 6:50,305.1,2.7,1.6,7/23/2016,650,Terra,MODIS,63,6.2,291,25.2,N,0,36.3984:-121.8799
7/23/2016 6:50,387.6,2.7,1.6,7/23/2016,650,Terra,MODIS,100,6.2,301.6,799.3,N,0,36.4143:-121.8561
7/23/2016 9:26,321.2,3.2,1.7,7/23/2016,926,Aqua,MODIS,100,6.2,293.9,95.4,N,0,36.4307:-121.87
7/23/2016 9:26,306.9,3.1,1.7,7/23/2016,926,Aqua,MODIS,33,6.2,293.3,36.2,N,0,36.4281:-121.8308
7/23/2016 9:26,340,3.2,1.7,7/23/2016,926,Aqua,MODIS,100,6.2,293,228.5,N,0,36.4157:-121.8745
7/23/2016 9:26,318.3,3.1,1.7,7/23/2016,926,Aqua,MODIS,97,6.2,294.5,84,N,0,36.413:-121.8332
7/23/2016 9:26,330.1,3.2,1.7,7/23/2016,926,Aqua,MODIS,100,6.2,296.7,147.6,N,0,36.427:-121.8608
7/23/2016 9:26,340.5,3.2,1.7,7/23/2016,926,Aqua,MODIS,100,6.2,293.2,233.1,N,0,36.4121:-121.8661
7/23/2016 18:52,334.2,1.1,1.1,7/23/2016,1852,Terra,MODIS,75,6.2,307.4,27.1,D,0,36.4141:-121.849
7/23/2016 18:52,364.4,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,305.5,99.6,D,0,36.4189:-121.887
7/23/2016 18:52,345.1,1.1,1.1,7/23/2016,1852,Terra,MODIS,84,6.2,314.8,39.1,D,0,36.4502:-121.9064
7/23/2016 18:52,352.3,1.1,1.1,7/23/2016,1852,Terra,MODIS,95,6.2,312.4,58.6,D,0,36.447:-121.8809
7/23/2016 18:52,378.2,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,316.6,151.2,D,0,36.4453:-121.868
7/23/2016 18:52,336.9,1.1,1.1,7/23/2016,1852,Terra,MODIS,38,6.2,305.4,22.4,D,0,36.4409:-121.9086
7/23/2016 18:52,450.4,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,340.3,818.1,D,0,36.436:-121.87
7/23/2016 18:52,444,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,330.9,726.8,D,0,36.4343:-121.8571
7/23/2016 18:52,372.1,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,312.1,125.4,D,0,36.4266:-121.8721
7/23/2016 18:52,466.5,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,334.9,1090.7,D,0,36.425:-121.8594
7/23/2016 18:52,337.8,1.1,1.1,7/23/2016,1852,Terra,MODIS,81,6.2,307.5,32.6,D,0,36.4235:-121.8469
7/23/2016 18:52,348.8,1.1,1.1,7/23/2016,1852,Terra,MODIS,82,6.2,312.2,57.2,D,0,36.4784:-121.9011
7/23/2016 18:52,355.6,1.1,1.1,7/23/2016,1852,Terra,MODIS,67,6.2,309.5,72.5,D,0,36.4706:-121.9153
7/23/2016 18:52,420.7,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,323,450.3,D,0,36.4563:-121.8789
7/23/2016 18:52,389.6,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,312.7,211.7,D,0,36.4547:-121.8663
7/23/2016 18:52,347.1,1.1,1.1,7/23/2016,1852,Terra,MODIS,91,6.2,296.2,60.6,D,0,36.3877:-121.8678
7/23/2016 18:52,327.6,1.1,1.1,7/23/2016,1852,Terra,MODIS,54,6.2,302.5,21.2,D,0,36.3954:-121.8527
7/23/2016 18:52,385,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,306.1,196.1,D,0,36.397:-121.8658
7/23/2016 18:52,326.1,1.1,1.1,7/23/2016,1852,Terra,MODIS,32,6.2,294.7,20.8,D,0,36.3986:-121.8786
7/23/2016 18:52,351.2,1.1,1.1,7/23/2016,1852,Terra,MODIS,94,6.2,305.8,64.2,D,0,36.4048:-121.8512
7/23/2016 18:52,384.5,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,311.9,190.3,D,0,36.4064:-121.8639
7/23/2016 18:52,350.9,1.1,1.1,7/23/2016,1852,Terra,MODIS,90,6.2,302,63,D,0,36.408:-121.8765
7/23/2016 18:52,369.2,1.1,1.1,7/23/2016,1852,Terra,MODIS,94,6.2,298.2,121.1,D,0,36.4096:-121.8892
7/23/2016 18:52,372.6,1.1,1.1,7/23/2016,1852,Terra,MODIS,100,6.2,311.4,131.4,D,0,36.4157:-121.8618
7/23/2016 20:29,353.3,4.1,1.9,7/23/2016,2029,Aqua,MODIS,0,6.2,301.1,488.7,D,0,36.3934:-121.8636
7/23/2016 20:29,349.1,4.1,1.9,7/23/2016,2029,Aqua,MODIS,81,6.2,302.1,405.6,D,0,36.4101:-121.8231
7/23/2016 22:07,320.6,4.2,1.9,7/23/2016,2207,Aqua,MODIS,0,6.2,305.3,89.1,D,0,36.4764:-121.9137
7/23/2016 22:07,328.5,4.3,1.9,7/23/2016,2207,Aqua,MODIS,81,6.2,305.2,140.7,D,0,36.4269:-121.8229
7/23/2016 22:07,349.6,4.3,1.9,7/23/2016,2207,Aqua,MODIS,72,6.2,309,436.7,D,0,36.4081:-121.8624
7/23/2016 22:07,381,4.3,1.9,7/23/2016,2207,Aqua,MODIS,75,6.2,316,1209.3,D,0,36.4211:-121.8587
7/23/2016 22:07,346,4.3,1.9,7/23/2016,2207,Aqua,MODIS,70,6.2,307.5,381.8,D,0,36.404:-121.8558
7/23/2016 22:07,380.5,4.3,1.9,7/23/2016,2207,Aqua,MODIS,75,6.2,318.6,1180.3,D,0,36.4251:-121.8668
7/23/2016 22:07,342.4,4.3,1.9,7/23/2016,2207,Aqua,MODIS,69,6.2,308.8,298.5,D,0,36.4422:-121.8683
7/23/2016 22:07,338.8,4.3,1.9,7/23/2016,2207,Aqua,MODIS,67,6.2,309.3,248.7,D,0,36.4437:-121.8726
7/23/2016 22:07,321.3,4.3,1.9,7/23/2016,2207,Aqua,MODIS,49,6.2,306,81.9,D,0,36.4594:-121.8686
7/23/2016 22:07,320.2,4.3,1.9,7/23/2016,2207,Aqua,MODIS,40,6.2,306.1,73.4,D,0,36.4609:-121.8726
7/24/2016 5:55,417.6,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,313.5,601.7,N,0,36.3859:-121.853
7/24/2016 5:55,383.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,312.2,266.9,N,0,36.4092:-121.8429
7/24/2016 5:55,352.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,301.8,105.4,N,0,36.4063:-121.8591
7/24/2016 5:55,323.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,297.8,30.6,N,0,36.4077:-121.8319
7/24/2016 5:55,357.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,298.7,124.3,N,0,36.4428:-121.8751
7/24/2016 5:55,376.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,301.6,222,N,0,36.4458:-121.8587
7/24/2016 5:55,340.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,299.2,66.1,N,0,36.4326:-121.8718
7/24/2016 5:55,364.9,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,306.9,156.2,N,0,36.4356:-121.8557
7/24/2016 5:55,357.3,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,302.9,123.7,N,0,36.4253:-121.8532
7/24/2016 5:55,305.6,1.4,1.2,7/24/2016,555,Terra,MODIS,65,6.2,295.4,8.3,N,0,36.4282:-121.8375
7/24/2016 5:55,329.6,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,299,40.5,N,0,36.4119:-121.8672
7/24/2016 5:55,438.9,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,327,924.9,N,0,36.415:-121.8508
7/24/2016 5:55,377.2,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,302.1,224.8,N,0,36.418:-121.8347
7/24/2016 5:55,350.5,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,299.1,95.6,N,0,36.4016:-121.8647
7/24/2016 5:55,361.2,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,306,137.3,N,0,36.4046:-121.8484
7/24/2016 5:55,309.2,1.4,1.2,7/24/2016,555,Terra,MODIS,77,6.2,297.3,10.4,N,0,36.3814:-121.8182
7/24/2016 5:55,380.9,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,304.5,248.7,N,0,36.3785:-121.8346
7/24/2016 5:55,322.4,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,295.3,28.4,N,0,36.3755:-121.851
7/24/2016 5:55,331.4,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,292.1,44.2,N,0,36.3931:-121.8722
7/24/2016 5:55,314.5,1.4,1.2,7/24/2016,555,Terra,MODIS,64,6.2,290.3,17.6,N,0,36.3829:-121.8694
7/24/2016 5:55,305.7,1.4,1.2,7/24/2016,555,Terra,MODIS,46,6.2,286.7,11.2,N,0,36.4832:-121.9273
7/24/2016 5:55,321,1.4,1.2,7/24/2016,555,Terra,MODIS,53,6.2,295.1,27.5,N,0,36.4733:-121.8848
7/24/2016 5:55,320.6,1.4,1.2,7/24/2016,555,Terra,MODIS,40,6.2,296.3,25.7,N,0,36.4632:-121.8812
7/24/2016 5:55,323.3,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,297.4,29.2,N,0,36.3918:-121.8205
7/24/2016 5:55,415.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,315.2,575.3,N,0,36.3887:-121.8371
7/24/2016 5:55,306.8,1.4,1.2,7/24/2016,555,Terra,MODIS,30,6.2,295.4,7.9,N,0,36.4021:-121.8227
7/24/2016 5:55,362.8,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,306.1,146,N,0,36.3991:-121.839
7/24/2016 5:55,391.7,1.4,1.2,7/24/2016,555,Terra,MODIS,100,6.2,309.6,328.8,N,0,36.3962:-121.8554
7/24/2016 10:09,366.1,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,304.7,103.5,N,0,36.3981:-121.8558
7/24/2016 10:09,320,1,1,7/24/2016,1009,Aqua,MODIS,82,6.2,289.6,17.5,N,0,36.3997:-121.8667
7/24/2016 10:09,318.5,1,1,7/24/2016,1009,Aqua,MODIS,97,6.2,296.7,13.8,N,0,36.402:-121.821
7/24/2016 10:09,375,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,306,132.7,N,0,36.4037:-121.8319
7/24/2016 10:09,370.2,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,305.2,115.9,N,0,36.4053:-121.8428
7/24/2016 10:09,327.2,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,297.9,24.1,N,0,36.407:-121.8537
7/24/2016 10:09,306,1,1,7/24/2016,1009,Aqua,MODIS,30,6.2,288.4,7.3,N,0,36.4103:-121.8757
7/24/2016 10:09,403.4,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,305.3,273.2,N,0,36.4126:-121.8298
7/24/2016 10:09,430.3,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,313.5,491.4,N,0,36.4142:-121.8408
7/24/2016 10:09,340.5,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,298.8,44.4,N,0,36.4215:-121.8279
7/24/2016 10:09,402,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,308.7,266.2,N,0,36.4231:-121.8389
7/24/2016 10:09,362.7,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,302.5,94.1,N,0,36.4248:-121.8498
7/24/2016 10:09,342.5,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,300.6,48.5,N,0,36.4337:-121.8478
7/24/2016 10:09,326.6,1,1,7/24/2016,1009,Aqua,MODIS,97,6.2,296.2,25.5,N,0,36.4354:-121.8589
7/24/2016 10:09,333.4,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,301.1,31.8,N,0,36.4443:-121.851
7/24/2016 10:09,325.4,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,299,21.8,N,0,36.446:-121.862
7/24/2016 10:09,312.4,1,1,7/24/2016,1009,Aqua,MODIS,19,6.2,296.6,10.1,N,0,36.4654:-121.8688
7/24/2016 10:09,345,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,300.4,51.9,N,0,36.4671:-121.8798
7/24/2016 10:09,313,1,1,7/24/2016,1009,Aqua,MODIS,55,6.2,290.9,11.4,N,0,36.4688:-121.8908
7/24/2016 10:09,307.2,1,1,7/24/2016,1009,Aqua,MODIS,52,6.2,292.6,8.5,N,0,36.4776:-121.8887
7/24/2016 10:09,346.5,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,301.9,53.8,N,0,36.3558:-121.8199
7/24/2016 10:09,348,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,301.1,56.9,N,0,36.3575:-121.8309
7/24/2016 10:09,310.7,1,1,7/24/2016,1009,Aqua,MODIS,47,6.2,297.2,7.1,N,0,36.3753:-121.8269
7/24/2016 10:09,323.1,1,1,7/24/2016,1009,Aqua,MODIS,97,6.2,295.9,18.7,N,0,36.3769:-121.8378
7/24/2016 10:09,350.3,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,304.7,60.7,N,0,36.3842:-121.8248
7/24/2016 10:09,386.5,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,311.6,180.4,N,0,36.3859:-121.8358
7/24/2016 10:09,376.3,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,308.6,138.8,N,0,36.3875:-121.8468
7/24/2016 10:09,340.8,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,293.9,44.9,N,0,36.3892:-121.8577
7/24/2016 10:09,394.8,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,311.7,223.1,N,0,36.3931:-121.8229
7/24/2016 10:09,393.6,1,1,7/24/2016,1009,Aqua,MODIS,100,6.2,309.6,215.8,N,0,36.3948:-121.8339
7/24/2016 10:09,328,1,1,7/24/2016,1009,Aqua,MODIS,95,6.2,303.4,24.8,N,0,36.3964:-121.8449
7/24/2016 19:35,340.7,2.3,1.5,7/24/2016,1935,Terra,MODIS,75,6.2,304.2,112.3,D,0,36.3926:-121.8585
7/24/2016 19:35,365.8,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,314.1,316.6,D,0,36.4008:-121.8336
7/24/2016 19:35,349.5,2.3,1.5,7/24/2016,1935,Terra,MODIS,93,6.2,300.7,184.3,D,0,36.408:-121.8044
7/24/2016 19:35,477.2,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,334.3,3837.4,D,0,36.4135:-121.8291
7/24/2016 19:35,383.4,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,318.3,532.4,D,0,36.4186:-121.8519
7/24/2016 19:35,402.6,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,315.6,891.9,D,0,36.4264:-121.8252
7/24/2016 19:35,381.4,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,318.3,508,D,0,36.4318:-121.8493
7/24/2016 19:35,326.7,2.3,1.5,7/24/2016,1935,Terra,MODIS,17,6.2,300.7,58.6,D,0,36.3856:-121.8171
7/24/2016 19:35,338.3,2.3,1.5,7/24/2016,1935,Terra,MODIS,73,6.2,299.3,113.2,D,0,36.3773:-121.842
7/24/2016 19:35,340.7,2.3,1.5,7/24/2016,1935,Terra,MODIS,86,6.2,302.2,136.8,D,0,36.3462:-121.826
7/24/2016 19:35,332,2.3,1.5,7/24/2016,1935,Terra,MODIS,33,6.2,307.3,80,D,0,36.3906:-121.84
7/24/2016 19:35,359.8,2.3,1.5,7/24/2016,1935,Terra,MODIS,99,6.2,308.7,264.6,D,0,36.399:-121.8154
7/24/2016 19:35,367.4,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,313.7,337.6,D,0,36.4038:-121.8372
7/24/2016 19:35,387.8,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,305.6,614.4,D,0,36.4114:-121.8091
7/24/2016 19:35,500,2.3,1.5,7/24/2016,1935,Terra,MODIS,100,6.2,342.5,5452.3,D,0,36.4167:-121.8334
7/24/2016 19:35,359.8,2.3,1.5,7/24/2016,1935,Terra,MODIS,99,6.2,317.3,243.3,D,0,36.4216:-121.8564
7/24/2016 19:35,338,2.3,1.5,7/24/2016,1935,Terra,MODIS,74,6.2,306.1,108.8,D,0,36.3874:-121.8356
7/24/2016 19:35,352,2.3,1.5,7/24/2016,1935,Terra,MODIS,93,6.2,305.3,198.3,D,0,36.3958:-121.8115
7/24/2016 21:12,391.9,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,301.5,212.1,D,0,36.4172:-121.8213
7/24/2016 21:12,373.8,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,315.8,120.1,D,0,36.4045:-121.8426
7/24/2016 21:12,449.5,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,314.4,732.2,D,0,36.4063:-121.8307
7/24/2016 21:12,429,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,299.7,498.8,D,0,36.4082:-121.8192
7/24/2016 21:12,351.5,1,1,7/24/2016,2112,Aqua,MODIS,74,6.2,312.4,57.2,D,0,36.3917:-121.8639
7/24/2016 21:12,388.2,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,312.1,185.2,D,0,36.3973:-121.8284
7/24/2016 21:12,373.3,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,297.6,127.2,D,0,36.3992:-121.8166
7/24/2016 21:12,397,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,315.7,240,D,0,36.3882:-121.8267
7/24/2016 21:12,333.1,1,1,7/24/2016,2112,Aqua,MODIS,61,6.2,297.9,27.3,D,0,36.3901:-121.8147
7/24/2016 21:12,349.7,1,1,7/24/2016,2112,Aqua,MODIS,77,6.2,306.4,56.3,D,0,36.3827:-121.8618
7/24/2016 21:12,338.9,1,1,7/24/2016,2112,Aqua,MODIS,82,6.2,305.4,37.5,D,0,36.3519:-121.8232
7/24/2016 21:12,344.9,1,1,7/24/2016,2112,Aqua,MODIS,88,6.2,312.1,48.6,D,0,36.3501:-121.8345
7/24/2016 21:12,344.1,1,1,7/24/2016,2112,Aqua,MODIS,88,6.2,311.5,47.7,D,0,36.3483:-121.8462
7/24/2016 21:12,358.6,1,1,7/24/2016,2112,Aqua,MODIS,99,6.2,305.2,79,D,0,36.3792:-121.8244
7/24/2016 21:12,347.3,1,1,7/24/2016,2112,Aqua,MODIS,91,6.2,308.2,51.4,D,0,36.3773:-121.8363
7/24/2016 21:12,357.1,1,1,7/24/2016,2112,Aqua,MODIS,98,6.2,308.7,77.2,D,0,36.3428:-121.8216
7/24/2016 21:12,347,1,1,7/24/2016,2112,Aqua,MODIS,54,6.2,315.9,48.6,D,0,36.3845:-121.85
7/24/2016 21:12,343.6,1,1,7/24/2016,2112,Aqua,MODIS,87,6.2,307.3,46.6,D,0,36.341:-121.8329
7/24/2016 21:12,342.1,1,1,7/24/2016,2112,Aqua,MODIS,36,6.2,323.9,30.1,D,0,36.4298:-121.8604
7/24/2016 21:12,358.1,1,1,7/24/2016,2112,Aqua,MODIS,89,6.2,312.1,69.5,D,0,36.4316:-121.8489
7/24/2016 21:12,385.9,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,328,170,D,0,36.4226:-121.8468
7/24/2016 21:12,386,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,314.8,173,D,0,36.4244:-121.835
7/24/2016 21:12,381.7,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,325.2,146.2,D,0,36.4135:-121.8447
7/24/2016 21:12,419.8,1,1,7/24/2016,2112,Aqua,MODIS,100,6.2,326.2,399.4,D,0,36.4153:-121.8331
7/25/2016 6:38,313.9,1.7,1.3,7/25/2016,638,Terra,MODIS,72,6.2,294.6,24.1,N,0,36.3873:-121.8099
7/25/2016 6:38,309.2,1.7,1.3,7/25/2016,638,Terra,MODIS,77,6.2,285,25.9,N,0,36.4914:-121.9211
7/25/2016 6:38,326.4,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,289.1,61,N,0,36.493:-121.9033
7/25/2016 6:38,306.1,1.7,1.3,7/25/2016,638,Terra,MODIS,17,6.2,292.5,14.5,N,0,36.4303:-121.8534
7/25/2016 6:38,320.8,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.1,40.6,N,0,36.4321:-121.834
7/25/2016 6:38,316.3,1.7,1.3,7/25/2016,638,Terra,MODIS,59,6.2,295.2,29.2,N,0,36.4222:-121.8141
7/25/2016 6:38,324.6,1.7,1.3,7/25/2016,638,Terra,MODIS,94,6.2,298.2,46,N,0,36.4106:-121.8125
7/25/2016 6:38,362.6,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,293.5,207.9,N,0,36.3942:-121.8641
7/25/2016 6:38,306.7,1.7,1.3,7/25/2016,638,Terra,MODIS,15,6.2,295.5,13.4,N,0,36.3989:-121.8122
7/25/2016 6:38,334,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.4,72,N,0,36.3894:-121.8215
7/25/2016 6:38,328.5,1.7,1.3,7/25/2016,638,Terra,MODIS,91,6.2,290.8,59.2,N,0,36.3827:-121.8619
7/25/2016 6:38,328.8,1.7,1.3,7/25/2016,638,Terra,MODIS,97,6.2,295.1,59.2,N,0,36.3843:-121.8444
7/25/2016 6:38,327.6,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,296.3,54.2,N,0,36.3858:-121.8266
7/25/2016 6:38,334.9,1.7,1.3,7/25/2016,638,Terra,MODIS,100,6.2,294.1,78.8,N,0,36.3861:-121.8566
7/25/2016 6:38,309.7,1.7,1.3,7/25/2016,638,Terra,MODIS,47,6.2,292.2,22.3,N,0,36.3512:-121.8529
7/25/2016 6:38,313.6,1.7,1.3,7/25/2016,638,Terra,MODIS,87,6.2,294.7,27.7,N,0,36.3529:-121.8348
7/25/2016 6:38,310.1,1.7,1.3,7/25/2016,638,Terra,MODIS,67,6.2,292,21.5,N,0,36.3416:-121.8303
7/25/2016 10:51,315.2,3.6,1.8,7/25/2016,1051,Aqua,MODIS,75,6.2,294.4,91.2,N,0,36.432:-121.8169
7/25/2016 10:51,312.5,3.6,1.8,7/25/2016,1051,Aqua,MODIS,34,6.2,290.1,68,N,0,36.3623:-121.8472
7/25/2016 10:51,316.4,3.6,1.8,7/25/2016,1051,Aqua,MODIS,71,6.2,291.9,87.9,N,0,36.3935:-121.8387
7/25/2016 10:51,314.1,3.6,1.8,7/25/2016,1051,Aqua,MODIS,79,6.2,293.4,84.5,N,0,36.4389:-121.8195
7/25/2016 18:40,337.9,1.6,1.2,7/25/2016,1840,Terra,MODIS,65,6.2,309.4,64.3,D,0,36.3477:-121.8349
7/25/2016 18:40,337.6,1.6,1.2,7/25/2016,1840,Terra,MODIS,75,6.2,303.9,54.9,D,0,36.409:-121.8751
7/25/2016 18:40,346.2,1.6,1.2,7/25/2016,1840,Terra,MODIS,86,6.2,302.1,86.2,D,0,36.4016:-121.8006
7/25/2016 18:40,373.4,1.6,1.2,7/25/2016,1840,Terra,MODIS,100,6.2,307.1,227.7,D,0,36.3923:-121.8198
7/25/2016 18:40,332.5,1.6,1.2,7/25/2016,1840,Terra,MODIS,49,6.2,303.3,48,D,0,36.3461:-121.8188
7/25/2016 18:40,334,1.6,1.2,7/25/2016,1840,Terra,MODIS,66,6.2,300.3,50.7,D,0,36.3814:-121.8229
7/25/2016 21:55,336,2.7,1.6,7/25/2016,2155,Aqua,MODIS,62,6.2,306.9,121.2,D,0,36.3434:-121.8498
7/25/2016 21:55,341.3,2.7,1.6,7/25/2016,2155,Aqua,MODIS,87,6.2,305.6,160,D,0,36.3454:-121.82
7/25/2016 21:55,352.5,2.7,1.6,7/25/2016,2155,Aqua,MODIS,95,6.2,305.6,250.2,D,0,36.3752:-121.8007
7/25/2016 21:55,376.1,2.7,1.6,7/25/2016,2155,Aqua,MODIS,100,6.2,298.1,556.6,D,0,36.4473:-121.8372
7/25/2016 21:55,386.9,2.7,1.6,7/25/2016,2155,Aqua,MODIS,100,6.2,305.2,743.4,D,0,36.4452:-121.8682
7/25/2016 21:55,371.6,2.7,1.6,7/25/2016,2155,Aqua,MODIS,100,6.2,309.6,472.3,D,0,36.3766:-121.8302
7/25/2016 21:55,426.9,2.7,1.6,7/25/2016,2155,Aqua,MODIS,100,6.2,310.4,1913.6,D,0,36.3893:-121.8033
7/25/2016 21:55,401.8,2.7,1.6,7/25/2016,2155,Aqua,MODIS,100,6.2,310.8,1093.5,D,0,36.3782:-121.8049
7/25/2016 21:55,385.7,2.7,1.6,7/25/2016,2155,Aqua,MODIS,100,6.2,307.6,711.1,D,0,36.3574:-121.8529
7/25/2016 21:55,361.8,2.7,1.6,7/25/2016,2155,Aqua,MODIS,100,6.2,305.5,346.6,D,0,36.3593:-121.8249
7/25/2016 21:55,331.8,2.7,1.6,7/25/2016,2155,Aqua,MODIS,29,6.2,307.3,72.8,D,0,36.4154:-121.889
